"election_id","cand_id","n_posts","n_attacks_fb","gender","birthyear","incumbent","party.x","ltw_id","invited","participated","n_tweets","n_attacks_tw","prop_attacks_fb","prop_attacks_tw","invited_bin","participated_bin","any_posts_tweets","jahr","land","wahl","female","age","immigr","party.y","incumb","governing","lr_self","extr_self","lr_party","extr_party","lr_voters","extr_voters","dist_party","dist_voters","big5_extra","big5_agrea","big5_consc","big5_emot","big5_open","race_chance","race_close","media_diffic","media_impact","camp_personal","camp_time","camp_budget","camp_staff","camp_manager"
NA,10776,NA,NA,"female",1964,0,"CDU","MK328245",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,10785,NA,NA,"male",1978,0,"AfD","UR385491",2,2,1,0,NA,0,1,1,1,2022,4,41,0,44,0,3,0,0,0.7,0.4,0.8,0.6,0.8,0.6,0.5625,0.5,NA,0.5,0.666666666666667,NA,0.4375,0,0,0.75,NA,0.1,15,"Unter 1.000 Euro",1,0
NA,10791,NA,NA,"female",1962,0,"Klimaliste RLP e.V.","SS836145",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,10812,NA,NA,"male",1998,0,"ÖDP","WH182468",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,10850,NA,NA,"male",1983,0,"SPD","ZV112256",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,10860,NA,NA,"male",1968,0,"AfD","MC537533",1,1,2800,447,NA,0.159642857142857,1,1,1,2022,5,51,0,54,1,3,0,0,0.8,0.6,0.8,0.6,0.6,0.2,0.625,0.714285714285714,0.666666666666667,0.4375,0.4,0.6875,0.625,0,0,0.75,1,0.1,20,"Unter 1.000 Euro",2,0
NA,10863,NA,NA,"female",1962,0,"FDP","EF971329",1,2,1,0,NA,0,1,1,1,2022,5,51,1,60,0,4,0,1,0.5,0,0.7,0.4,0.5,0,0.5,0.571428571428571,0.833333333333333,0.625,0.733333333333333,0.4375,NA,0,NA,0.5,0.5,0.9,10,"1.000 Euro bis unter 5.000 Euro",5,0
NA,10918,NA,NA,"female",1971,0,"CDU","LS776443",9,9,1,0,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,11046,NA,NA,"male",1964,0,"FREIE WÄHLER","QZ932433",1,3,1,0,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,11082,NA,NA,"female",1960,0,"DIE LINKE","TL631179",9,9,1,0,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,11115,NA,NA,"male",1972,0,"PIRATEN","VA758155",1,0,109056,4800,NA,0.0440140845070423,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,11136,NA,NA,"male",1951,0,"FREIE WÄHLER","ND513394",2,1,1,0,NA,0,1,1,1,2021,7,71,0,70,0,7,0,0,0.5,0,0.6,0.2,0.5,0,0.5625,0.571428571428571,0.75,0.75,0.466666666666667,0.5,0.5625,0,0,0.75,0.75,0,4,"1.000 Euro bis unter 5.000 Euro",5,0
NA,11226,NA,NA,"male",1998,0,"DIE LINKE","TG346981",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,11231,NA,NA,"female",1958,0,"FDP","KX783369",2,1,1,0,NA,0,1,1,1,2021,7,71,1,63,0,4,0,1,0.5,0,0.5,0,0.5,0,0.625,0.571428571428571,NA,0.4375,0.8,0.5,0.875,0,0,0.5,1,0,5,"Unter 1.000 Euro",4,0
NA,11237,NA,NA,"male",1969,0,"ÖDP","UQ541395",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,11310,NA,NA,"male",1987,0,"Tierschutzallianz","ZC634399",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,11312,NA,NA,"male",1996,0,"FDP","PV325463",1,3,1,0,NA,0,1,1,1,2022,4,41,0,26,0,4,0,0,0.6,0.2,0.5,0,0.6,0.2,0.6875,0.571428571428571,0.666666666666667,0.3125,0.666666666666667,0.1875,0.8125,0,0,0.75,1,0.7,20,"1.000 Euro bis unter 5.000 Euro",1,0
NA,11431,NA,NA,"male",1959,0,"AfD","KQ878548",1,6,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,11586,NA,NA,"male",1969,0,"AfD","KU415564",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,11599,NA,NA,"female",1993,0,"Volt","ZT363978",1,1,1,0,NA,0,1,1,1,2021,7,71,1,28,0,26,0,0,0.2,0.6,0.3,0.4,0.3,0.4,0.5625,0.5,0.916666666666667,0.625,0.666666666666667,0.3125,0.4375,0,0,0.75,0.75,0,10,"Unter 1.000 Euro",40,0
NA,11616,NA,NA,"male",1952,0,"SPD","WT247916",1,0,6,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,11646,NA,NA,"male",1954,0,"Klimaliste RLP e.V.","SU436965",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,11739,NA,NA,"female",1970,0,"DIE LINKE","DL419345",1,0,12023,716,NA,0.0595525243283706,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,11881,NA,NA,"female",1990,0,"CDU","SX873386",1,3,29,0,NA,0,1,1,1,2022,5,51,1,32,0,1,0,1,0.6,0.2,0.8,0.6,0.4,0.2,0.5,0.714285714285714,0.666666666666667,0.8125,0.466666666666667,0.75,0.5625,0,0,0.25,0.5,0,15,"Unter 1.000 Euro",1,0
NA,12037,NA,NA,"male",1996,0,"CDU","EL255826",1,0,75,1,NA,0.0133333333333333,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12050,NA,NA,"male",1998,0,"SPD","XM594649",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12070,NA,NA,"male",1961,0,"AfD","HY795927",1,0,2,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12150,NA,NA,"male",1977,0,"GRÜNE","LW612276",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12176,NA,NA,"male",1969,0,"dieBasis","KC719753",1,2,1,0,NA,0,1,1,1,2021,12,121,0,52,0,20,0,0,0.3,0.4,0.4,0.2,0.5,0,0.5625,0.428571428571429,1,0.1875,0.733333333333333,0.4375,0.75,0,0,1,1,0.8,15,"Unter 1.000 Euro",1,0
NA,12224,NA,NA,"female",1987,0,"SPD","DN988893",1,3,1,0,NA,0,1,1,1,2022,4,41,1,35,1,2,0,1,0.3,0.4,0.2,0.6,0.5,0,0.6875,0.428571428571429,1,0.5625,0.466666666666667,0.5,0.8125,0,0,0.25,0.75,0,15,"Unter 1.000 Euro",1,0
NA,12249,NA,NA,"male",1957,0,"AfD","CH435459",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12265,NA,NA,"female",1998,0,"Klimaliste RLP e.V.","SX755917",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12348,NA,NA,"female",1979,0,"SPD","VV118132",1,2,1,0,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12364,NA,NA,"male",1973,0,"AfD","KA468717",1,6,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12394,NA,NA,"male",1963,0,"AfD","CS973448",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12402,NA,NA,"male",1965,0,"FDP","MA669554",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12404,NA,NA,"male",1988,0,"CDU","DR147112",2,0,3482,192,NA,0.0551407237219989,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12469,NA,NA,"female",1988,0,"Tierschutzpartei","ZB895915",2,3,1,0,NA,0,1,1,1,2021,12,121,1,33,0,9,0,0,0,1,0.1,0.8,0.1,0.8,0.5625,0.5,0.25,0.5,0.666666666666667,0.8125,0.8125,0,0,0.75,0.75,0,15,"1.000 Euro bis unter 5.000 Euro",1,0
NA,12513,NA,NA,"male",1951,0,"AfD","LY771244",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12613,NA,NA,"male",1992,0,"SPD","DQ246187",2,1,1,0,NA,0,1,1,1,2022,10,101,0,30,0,2,0,1,0.2,0.6,0.3,0.4,0.5,0,0.5625,0.357142857142857,0.666666666666667,0.6875,0.533333333333333,0.6875,0.875,0.5,0.5,0.5,0.5,0.3,50,"5.000 Euro bis unter 10.000 Euro",4,0
NA,12616,NA,NA,"male",1960,0,"DIE LINKE","GG281417",2,1,1,0,NA,0,1,1,1,2021,12,121,0,61,0,5,0,0,0,1,0,1,0,1,0.625,0.571428571428571,1,0.3125,0.8,0.375,0.8125,0,0,0.5,NA,0.3,NA,"1.000 Euro bis unter 5.000 Euro",6,0
NA,12682,NA,NA,"female",1974,0,"GRÜNE","TL655697",1,3,1,0,NA,0,1,1,1,2021,14,141,1,47,0,6,0,1,0.2,0.6,0.4,0.2,0.4,0.2,0.5,0.428571428571429,0.916666666666667,0.5625,0.666666666666667,0.375,0.8125,1,0,0.75,1,0,30,"1.000 Euro bis unter 5.000 Euro",3,1
NA,12720,NA,NA,"male",1963,0,"DIE LINKE","FX143297",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12727,NA,NA,"male",1996,0,"DIE LINKE","WV835323",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12731,NA,NA,"male",1983,0,"GRÜNE","CG478117",1,0,8,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12782,NA,NA,"male",1956,0,"DIE LINKE","ZR678839",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12851,NA,NA,"male",1967,1,"CDU","DT649844",1,1,1,0,NA,0,1,1,1,2021,7,71,0,54,0,1,1,0,0.7,0.4,0.7,0.4,0.7,0.4,0.625,0.571428571428571,0.833333333333333,0.625,0.666666666666667,0.3125,0.6875,0.5,1,0.5,0.75,0.6,12,"10.000 bis unter 30.000 Euro",8,0
NA,12884,NA,NA,"male",1999,0,"DIE LINKE","TU762613",1,0,44249,3367,NA,0.0760921150760469,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12898,NA,NA,"female",1995,0,"GRÜNE","KU657442",1,3,1,0,NA,0,1,1,1,2022,4,41,1,27,0,6,0,0,0.1,0.8,0.2,0.6,0.2,0.6,0.5625,0.5,1,0.625,0.666666666666667,0.6875,0.75,0.25,1,0.5,0.75,0,40,"1.000 Euro bis unter 5.000 Euro",10,0
NA,12906,NA,NA,"female",1968,0,"SPD","SU448812",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,12953,NA,NA,"female",1974,0,"SPD","QQ539211",1,1,1,0,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13126,NA,NA,"female",1979,0,"DIE LINKE","ZY516435",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13305,NA,NA,"male",1965,0,"PIRATEN","WU998458",1,0,135,12,NA,0.0888888888888889,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13327,NA,NA,"female",1966,0,"SPD","DM177294",1,1,1,0,NA,0,1,1,1,2022,4,41,1,56,NA,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
NA,13431,NA,NA,"male",2003,0,"FDP","MZ793412",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13462,NA,NA,"male",1968,0,"ÖDP","US262615",1,1,88,0,NA,0,1,1,1,2021,7,71,0,53,0,12,0,0,NA,NA,NA,NA,0.3,0.4,NA,NA,0.75,0.5625,0.6,0.6875,0.625,0,0,0.75,1,0.2,25,"Unter 1.000 Euro",5,0
NA,13472,NA,NA,"male",1969,0,"AfD","KL276854",1,1,39,9,NA,0.230769230769231,1,1,1,2022,5,51,0,53,0,3,0,0,0.7,0.4,0.8,0.6,0.7,0.4,0.5625,0.571428571428571,0.916666666666667,0.625,0.6,0.3125,0.6875,0.25,0.5,0.5,1,0.1,30,"5.000 Euro bis unter 10.000 Euro",12,0
NA,13484,NA,NA,"male",1955,1,"DIE LINKE","RH433555",1,1,1,0,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13543,NA,NA,"male",1983,0,"Volt","ZV814366",1,0,3273,327,NA,0.0999083409715857,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13569,NA,NA,"female",1970,0,"CDU","GA941677",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13729,NA,NA,"male",1984,0,"AfD","MG254122",1,6,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13775,NA,NA,"male",1988,0,"SPD","YQ324166",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13806,NA,NA,"male",1981,0,"SPD","TK726154",1,1,4004,115,NA,0.0287212787212787,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13835,NA,NA,"male",1969,1,"AfD","CS249714",1,2,5831,918,NA,0.157434402332362,1,1,1,2022,1,11,0,53,0,3,1,0,0.7,0.4,0.8,0.6,0.7,0.4,0.5625,0.571428571428571,0.833333333333333,0.6875,0.733333333333333,0.1875,NA,0.25,0,0.75,1,0,40,"Unter 1.000 Euro",5,0
NA,13901,NA,NA,"male",1998,0,"DIE LINKE","XQ279171",1,0,5084,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13915,NA,NA,"female",1995,0,"Die PARTEI","HC352346",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,13944,NA,NA,"male",1996,0,"DIE LINKE","UW662412",1,1,46,4,NA,0.0869565217391304,1,1,1,2022,5,51,0,26,NA,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
NA,13996,NA,NA,"male",1966,0,"AfD","XN182455",1,2,1,0,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,14047,NA,NA,"male",2001,0,"SPD","XS541339",1,1,1,0,NA,0,1,1,1,2021,7,71,0,20,0,2,0,1,0.5,0,0.2,0.6,0.4,0.2,0.8125,0.642857142857143,0.916666666666667,0.6875,0.733333333333333,0.375,0.625,0,0,0,0.75,0.7,4,"1.000 Euro bis unter 5.000 Euro",20,0
NA,14071,NA,NA,"male",1968,0,"FREIE WÄHLER","PX494382",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,14126,NA,NA,"female",1986,0,"SPD","DQ714724",2,2,1,0,NA,0,1,1,1,2022,10,101,1,36,1,2,0,1,0.2,0.6,0.2,0.6,0.2,0.6,0.625,0.571428571428571,0.916666666666667,0.625,0.8,0.5625,0.625,0.5,0.5,0.25,0.75,0.5,40,"5.000 Euro bis unter 10.000 Euro",20,0
NA,14134,NA,NA,"male",1979,0,"FDP","GT118636",1,2,87,2,NA,0.0229885057471264,1,1,1,2022,5,51,0,43,NA,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,25,NA,NA,NA
NA,14238,NA,NA,"male",1997,0,"GRÜNE","AK278799",1,2,1,0,NA,0,1,1,1,2022,5,51,0,25,0,6,0,0,0.2,0.6,0.3,0.4,0.4,0.2,0.5625,0.428571428571429,0.916666666666667,0.625,0.4,0.25,0.6875,0.25,0.5,0.5,0.5,0.8,50,"1.000 Euro bis unter 5.000 Euro",5,0
NA,14267,NA,NA,"male",1992,0,"CDU","KE669769",1,0,13,5,NA,0.384615384615385,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,14285,NA,NA,"male",1953,0,"PIRATEN","WW215464",1,0,40,2,NA,0.05,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,14560,NA,NA,"male",1969,0,"SPD","ZE971117",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,14652,NA,NA,"male",1972,0,"FDP","FL536467",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,14656,NA,NA,"female",1957,0,"AfD","HY448816",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,14666,NA,NA,"male",1962,0,"AfD","KH635864",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,14730,NA,NA,"female",1993,0,"CDU","ED547698",1,0,181,2,NA,0.0110497237569061,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,14769,NA,NA,"male",1973,0,"FREIE WÄHLER","RM396418",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,14787,NA,NA,"male",1972,0,"PIRATEN","VE165291",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,14797,NA,NA,"female",1967,0,"GRÜNE","TK626867",1,2,1,0,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,14902,NA,NA,"male",1978,0,"CDU","ED583821",1,1,1,0,NA,0,1,1,1,2021,7,71,0,43,0,1,0,0,0.8,0.6,0.5,0,0.7,0.4,0.8125,0.642857142857143,0.75,0.5,0.6,0.5,0.4375,0.5,0.5,0.75,0.5,0.7,40,"10.000 bis unter 30.000 Euro",5,0
NA,14929,NA,NA,"female",1984,0,"Klimaliste RLP e.V.","TG239482",1,0,269,4,NA,0.0148698884758364,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,14947,NA,NA,"male",1944,0,"BIW","YT115492",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,14992,NA,NA,"female",1974,0,"FDP","LL731595",1,3,257,5,NA,0.0194552529182879,1,1,1,2022,1,11,1,48,0,4,0,1,0.5,0,0.5,0,0.5,0,0.625,0.571428571428571,0.833333333333333,0.625,0.6,0.375,0.4375,0.25,0.5,0.75,0.75,0.1,40,"1.000 Euro bis unter 5.000 Euro",5,0
NA,14995,NA,NA,"male",1954,0,"DIE LINKE","GB827964",2,0,6061,252,NA,0.0415772974756641,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,15057,NA,NA,"female",1994,0,"CDU","PY647384",2,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,15151,NA,NA,"male",1986,0,"FDP","LF218176",1,0,1,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
